,C2,C3_norm,C7_norm,T5prime_norm,T2prime_norm,Y1
397,1,1.0278666174118554,1.8546752771995194,1.5188290371339808,1.5188290371339808,1
398,1,0.5032312303512517,2.2062784440954055,0.34292264709614295,0.34292264709614295,0
399,1,0.8492066553184306,1.125750955540579,1.0348251062607472,1.0348251062607472,1
400,1,0.5495940877538653,0.07645981889317413,1.3485714150449204,1.3485714150449204,0
401,1,0.5807154197632419,0.3122679409997552,1.2906030187060007,1.2906030187060007,0
402,1,0.5032312303512517,0.47084780445145,1.9569113403665255,1.9569113403665255,0
403,1,2.0809387044625165,0.3886601622639085,0.9405583459586135,0.9405583459586135,1
404,1,2.0809387044625165,2.2319048482864443,0.5499752071385199,0.5499752071385199,1
405,1,0.7702384646345074,0.2500424660934134,1.5078127452101235,1.5078127452101235,0
406,1,0.5655299935829474,0.42793332528521166,0.37694333567134586,0.37694333567134586,1
407,1,0.40994743395398336,0.00733293912605188,0.7277459192094614,0.7277459192094614,0
408,1,0.10919947434397267,0.45629527053215546,0.6572236026772893,0.6572236026772893,0
409,1,2.0809387044625165,1.3426179642179408,1.216076207758072,1.216076207758072,1
410,1,0.8515221057153206,0.5371266705020228,0.5965241549336373,0.5965241549336373,0
411,1,0.18664811643957427,1.87020468449974,0.6034230816906064,0.6034230816906064,1
412,1,2.0809386162632926,0.13147332876120435,0.643295301526517,0.643295301526517,1
413,1,0.62865805958656,2.061016834002865,1.1174904262364853,1.1174904262364853,1
414,1,0.31774248292419033,0.38147516844999346,0.5997732427862394,0.5997732427862394,0
415,1,0.39205831344903286,0.5795694786377964,0.32525070498657427,0.32525070498657427,0
416,0,2.0806422949807386,1.9372910397635448,0.3747010844011884,0.3747010844011884,1
417,1,0.5032312303512517,0.00733293912605188,1.3316523308537527,1.3316523308537527,1
418,1,2.080917122982051,0.3984327401525964,1.7096968720218464,1.7096968720218464,1
419,1,0.46454497635278336,0.6495420396774897,0.502026592832598,0.502026592832598,0
420,0,1.3033749982649507,1.2635580615276636,0.6468493807385102,0.6468493807385102,1
421,1,0.7891828861023195,2.22343250265884,0.8988262754138672,0.8988262754138672,1
422,1,0.6879201577034109,0.27646303055773663,0.3614296654474443,0.3614296654474443,1
423,1,1.692523080404488,0.754869607537107,0.7443255607397825,0.7443255607397825,1
424,1,0.6344791478528572,0.19163179851383788,0.10804444700627847,0.10804444700627847,1
425,1,0.004915547089021259,0.5896496052793628,1.2267864751471618,1.2267864751471618,0
